token,scenario_type,log_name,path,actor_category,type_source,raw_count,in_frame_count,kept_count,dropped_outside_frame,dropped_by_cap,cap,overflow,d_K,d_first_drop,boundary_gap
6d3cbcc0ad825402,on_traffic_light_intersection,2021.06.21.16.44.54_veh-35_00895_04154,2021.06.21.16.44.54_veh-35_00895_04154/on_traffic_light_intersection/6d3cbcc0ad825402/sledge_raw.gz,static_objects,native_cache_directory,50,18,18,32,0,30,-12,30.8037109375,,
356588d0ab28507b,on_traffic_light_intersection,2021.09.27.17.24.22_veh-28_00519_01118,2021.09.27.17.24.22_veh-28_00519_01118/on_traffic_light_intersection/356588d0ab28507b/sledge_raw.gz,vehicles,native_cache_directory,19,12,12,7,0,50,-38,37.650970458984375,,
356588d0ab28507b,on_traffic_light_intersection,2021.09.27.17.24.22_veh-28_00519_01118,2021.09.27.17.24.22_veh-28_00519_01118/on_traffic_light_intersection/356588d0ab28507b/sledge_raw.gz,pedestrians,native_cache_directory,40,21,20,19,1,20,1,26.87908935546875,27.289953231811523,0.41086387634277344
356588d0ab28507b,on_traffic_light_intersection,2021.09.27.17.24.22_veh-28_00519_01118,2021.09.27.17.24.22_veh-28_00519_01118/on_traffic_light_intersection/356588d0ab28507b/sledge_raw.gz,static_objects,native_cache_directory,6,3,3,3,0,30,-27,25.866769790649414,,
9503547b204e552d,on_traffic_light_intersection,2021.07.09.17.48.26_veh-38_00627_01024,2021.07.09.17.48.26_veh-38_00627_01024/on_traffic_light_intersection/9503547b204e552d/sledge_raw.gz,vehicles,native_cache_directory,39,4,4,35,0,50,-46,10.880264282226562,,
9503547b204e552d,on_traffic_light_intersection,2021.07.09.17.48.26_veh-38_00627_01024,2021.07.09.17.48.26_veh-38_00627_01024/on_traffic_light_intersection/9503547b204e552d/sledge_raw.gz,pedestrians,native_cache_directory,109,3,3,106,0,20,-17,27.91512107849121,,
9503547b204e552d,on_traffic_light_intersection,2021.07.09.17.48.26_veh-38_00627_01024,2021.07.09.17.48.26_veh-38_00627_01024/on_traffic_light_intersection/9503547b204e552d/sledge_raw.gz,static_objects,native_cache_directory,204,72,30,132,42,30,42,16.987455368041992,17.319337844848633,0.3318824768066406
93eaf2e7aab55d12,on_traffic_light_intersection,2021.09.27.08.03.54_veh-52_00418_00593,2021.09.27.08.03.54_veh-52_00418_00593/on_traffic_light_intersection/93eaf2e7aab55d12/sledge_raw.gz,vehicles,native_cache_directory,7,5,5,2,0,50,-45,32.60634231567383,,
93eaf2e7aab55d12,on_traffic_light_intersection,2021.09.27.08.03.54_veh-52_00418_00593,2021.09.27.08.03.54_veh-52_00418_00593/on_traffic_light_intersection/93eaf2e7aab55d12/sledge_raw.gz,pedestrians,native_cache_directory,13,8,8,5,0,20,-12,35.00408935546875,,
93eaf2e7aab55d12,on_traffic_light_intersection,2021.09.27.08.03.54_veh-52_00418_00593,2021.09.27.08.03.54_veh-52_00418_00593/on_traffic_light_intersection/93eaf2e7aab55d12/sledge_raw.gz,static_objects,native_cache_directory,7,2,2,5,0,30,-28,36.90114974975586,,
457262816337542e,on_traffic_light_intersection,2021.09.23.18.34.30_veh-28_00298_00965,2021.09.23.18.34.30_veh-28_00298_00965/on_traffic_light_intersection/457262816337542e/sledge_raw.gz,vehicles,native_cache_directory,22,18,18,4,0,50,-32,42.2964973449707,,
457262816337542e,on_traffic_light_intersection,2021.09.23.18.34.30_veh-28_00298_00965,2021.09.23.18.34.30_veh-28_00298_00965/on_traffic_light_intersection/457262816337542e/sledge_raw.gz,pedestrians,native_cache_directory,35,13,13,22,0,20,-7,31.11263656616211,,
457262816337542e,on_traffic_light_intersection,2021.09.23.18.34.30_veh-28_00298_00965,2021.09.23.18.34.30_veh-28_00298_00965/on_traffic_light_intersection/457262816337542e/sledge_raw.gz,static_objects,native_cache_directory,7,3,3,4,0,30,-27,24.036422729492188,,
9276f10c549b5ecb,on_traffic_light_intersection,2021.10.12.13.17.59_veh-28_00629_00974,2021.10.12.13.17.59_veh-28_00629_00974/on_traffic_light_intersection/9276f10c549b5ecb/sledge_raw.gz,vehicles,native_cache_directory,18,12,12,6,0,50,-38,31.434494018554688,,
9276f10c549b5ecb,on_traffic_light_intersection,2021.10.12.13.17.59_veh-28_00629_00974,2021.10.12.13.17.59_veh-28_00629_00974/on_traffic_light_intersection/9276f10c549b5ecb/sledge_raw.gz,pedestrians,native_cache_directory,13,4,4,9,0,20,-16,29.048166275024414,,
9276f10c549b5ecb,on_traffic_light_intersection,2021.10.12.13.17.59_veh-28_00629_00974,2021.10.12.13.17.59_veh-28_00629_00974/on_traffic_light_intersection/9276f10c549b5ecb/sledge_raw.gz,static_objects,native_cache_directory,16,14,14,2,0,30,-16,27.88556480407715,,
8c4d99b074505221,on_traffic_light_intersection,2021.07.09.23.35.52_veh-37_00649_00932,2021.07.09.23.35.52_veh-37_00649_00932/on_traffic_light_intersection/8c4d99b074505221/sledge_raw.gz,vehicles,native_cache_directory,70,31,31,39,0,50,-19,42.956939697265625,,
8c4d99b074505221,on_traffic_light_intersection,2021.07.09.23.35.52_veh-37_00649_00932,2021.07.09.23.35.52_veh-37_00649_00932/on_traffic_light_intersection/8c4d99b074505221/sledge_raw.gz,pedestrians,native_cache_directory,7,3,3,4,0,20,-17,32.280696868896484,,
8c4d99b074505221,on_traffic_light_intersection,2021.07.09.23.35.52_veh-37_00649_00932,2021.07.09.23.35.52_veh-37_00649_00932/on_traffic_light_intersection/8c4d99b074505221/sledge_raw.gz,static_objects,native_cache_directory,8,4,4,4,0,30,-26,34.57460021972656,,
25c7967c92ba59ca,on_traffic_light_intersection,2021.06.30.13.52.24_veh-35_02333_04797,2021.06.30.13.52.24_veh-35_02333_04797/on_traffic_light_intersection/25c7967c92ba59ca/sledge_raw.gz,vehicles,native_cache_directory,13,8,8,5,0,50,-42,34.63694763183594,,
25c7967c92ba59ca,on_traffic_light_intersection,2021.06.30.13.52.24_veh-35_02333_04797,2021.06.30.13.52.24_veh-35_02333_04797/on_traffic_light_intersection/25c7967c92ba59ca/sledge_raw.gz,pedestrians,native_cache_directory,9,2,2,7,0,20,-18,16.797866821289062,,
25c7967c92ba59ca,on_traffic_light_intersection,2021.06.30.13.52.24_veh-35_02333_04797,2021.06.30.13.52.24_veh-35_02333_04797/on_traffic_light_intersection/25c7967c92ba59ca/sledge_raw.gz,static_objects,native_cache_directory,123,45,30,78,15,30,15,18.669052124023438,19.935321807861328,1.2662696838378906
a3c1cd4cc3de5c1b,on_traffic_light_intersection,2021.05.20.12.12.04_veh-27_01492_01983,2021.05.20.12.12.04_veh-27_01492_01983/on_traffic_light_intersection/a3c1cd4cc3de5c1b/sledge_raw.gz,vehicles,native_cache_directory,30,8,8,22,0,50,-42,38.80178451538086,,
a3c1cd4cc3de5c1b,on_traffic_light_intersection,2021.05.20.12.12.04_veh-27_01492_01983,2021.05.20.12.12.04_veh-27_01492_01983/on_traffic_light_intersection/a3c1cd4cc3de5c1b/sledge_raw.gz,pedestrians,native_cache_directory,89,41,20,48,21,20,21,16.410736083984375,16.524450302124023,0.11371421813964844
a3c1cd4cc3de5c1b,on_traffic_light_intersection,2021.05.20.12.12.04_veh-27_01492_01983,2021.05.20.12.12.04_veh-27_01492_01983/on_traffic_light_intersection/a3c1cd4cc3de5c1b/sledge_raw.gz,static_objects,native_cache_directory,162,41,30,121,11,30,11,21.32415199279785,21.814096450805664,0.4899444580078125
7585b376a1fa5310,on_traffic_light_intersection,2021.09.27.17.52.47_veh-44_00016_00742,2021.09.27.17.52.47_veh-44_00016_00742/on_traffic_light_intersection/7585b376a1fa5310/sledge_raw.gz,vehicles,native_cache_directory,20,8,8,12,0,50,-42,37.223533630371094,,
7585b376a1fa5310,on_traffic_light_intersection,2021.09.27.17.52.47_veh-44_00016_00742,2021.09.27.17.52.47_veh-44_00016_00742/on_traffic_light_intersection/7585b376a1fa5310/sledge_raw.gz,pedestrians,native_cache_directory,0,0,0,0,0,20,-20,,,
7585b376a1fa5310,on_traffic_light_intersection,2021.09.27.17.52.47_veh-44_00016_00742,2021.09.27.17.52.47_veh-44_00016_00742/on_traffic_light_intersection/7585b376a1fa5310/sledge_raw.gz,static_objects,native_cache_directory,1,1,1,0,0,30,-29,25.363487243652344,,
44ef5f334b7c5dfa,on_traffic_light_intersection,2021.06.09.18.18.55_veh-47_02388_02908,2021.06.09.18.18.55_veh-47_02388_02908/on_traffic_light_intersection/44ef5f334b7c5dfa/sledge_raw.gz,vehicles,native_cache_directory,32,9,9,23,0,50,-41,30.718074798583984,,
44ef5f334b7c5dfa,on_traffic_light_intersection,2021.06.09.18.18.55_veh-47_02388_02908,2021.06.09.18.18.55_veh-47_02388_02908/on_traffic_light_intersection/44ef5f334b7c5dfa/sledge_raw.gz,pedestrians,native_cache_directory,105,13,13,92,0,20,-7,19.958282470703125,,
44ef5f334b7c5dfa,on_traffic_light_intersection,2021.06.09.18.18.55_veh-47_02388_02908,2021.06.09.18.18.55_veh-47_02388_02908/on_traffic_light_intersection/44ef5f334b7c5dfa/sledge_raw.gz,static_objects,native_cache_directory,187,64,30,123,34,30,34,22.10617446899414,22.389652252197266,0.283477783203125
875020f44a4f5421,on_traffic_light_intersection,2021.09.27.07.42.51_veh-51_00029_00237,2021.09.27.07.42.51_veh-51_00029_00237/on_traffic_light_intersection/875020f44a4f5421/sledge_raw.gz,vehicles,native_cache_directory,20,15,15,5,0,50,-35,31.926654815673828,,
875020f44a4f5421,on_traffic_light_intersection,2021.09.27.07.42.51_veh-51_00029_00237,2021.09.27.07.42.51_veh-51_00029_00237/on_traffic_light_intersection/875020f44a4f5421/sledge_raw.gz,pedestrians,native_cache_directory,1,1,1,0,0,20,-19,25.712724685668945,,
875020f44a4f5421,on_traffic_light_intersection,2021.09.27.07.42.51_veh-51_00029_00237,2021.09.27.07.42.51_veh-51_00029_00237/on_traffic_light_intersection/875020f44a4f5421/sledge_raw.gz,static_objects,native_cache_directory,0,0,0,0,0,30,-30,,,
4ceab6314be159c9,on_traffic_light_intersection,2021.10.08.03.32.58_veh-51_02259_02674,2021.10.08.03.32.58_veh-51_02259_02674/on_traffic_light_intersection/4ceab6314be159c9/sledge_raw.gz,vehicles,native_cache_directory,4,3,3,1,0,50,-47,20.850826263427734,,
4ceab6314be159c9,on_traffic_light_intersection,2021.10.08.03.32.58_veh-51_02259_02674,2021.10.08.03.32.58_veh-51_02259_02674/on_traffic_light_intersection/4ceab6314be159c9/sledge_raw.gz,pedestrians,native_cache_directory,15,11,11,4,0,20,-9,33.84833526611328,,
4ceab6314be159c9,on_traffic_light_intersection,2021.10.08.03.32.58_veh-51_02259_02674,2021.10.08.03.32.58_veh-51_02259_02674/on_traffic_light_intersection/4ceab6314be159c9/sledge_raw.gz,static_objects,native_cache_directory,9,4,4,5,0,30,-26,35.38616180419922,,
cf7e6e83fad2545d,on_traffic_light_intersection,2021.10.08.08.24.52_veh-50_00915_01855,2021.10.08.08.24.52_veh-50_00915_01855/on_traffic_light_intersection/cf7e6e83fad2545d/sledge_raw.gz,vehicles,native_cache_directory,4,1,1,3,0,50,-49,32.55726623535156,,
cf7e6e83fad2545d,on_traffic_light_intersection,2021.10.08.08.24.52_veh-50_00915_01855,2021.10.08.08.24.52_veh-50_00915_01855/on_traffic_light_intersection/cf7e6e83fad2545d/sledge_raw.gz,pedestrians,native_cache_directory,12,3,3,9,0,20,-17,40.64509582519531,,
cf7e6e83fad2545d,on_traffic_light_intersection,2021.10.08.08.24.52_veh-50_00915_01855,2021.10.08.08.24.52_veh-50_00915_01855/on_traffic_light_intersection/cf7e6e83fad2545d/sledge_raw.gz,static_objects,native_cache_directory,11,5,5,6,0,30,-25,34.948822021484375,,
abce4c58896057ca,on_traffic_light_intersection,2021.07.24.19.10.14_veh-37_02937_03698,2021.07.24.19.10.14_veh-37_02937_03698/on_traffic_light_intersection/abce4c58896057ca/sledge_raw.gz,vehicles,native_cache_directory,51,24,24,27,0,50,-26,34.61711883544922,,
abce4c58896057ca,on_traffic_light_intersection,2021.07.24.19.10.14_veh-37_02937_03698,2021.07.24.19.10.14_veh-37_02937_03698/on_traffic_light_intersection/abce4c58896057ca/sledge_raw.gz,pedestrians,native_cache_directory,106,55,20,51,35,20,35,18.272796630859375,18.28790855407715,0.015111923217773438
abce4c58896057ca,on_traffic_light_intersection,2021.07.24.19.10.14_veh-37_02937_03698,2021.07.24.19.10.14_veh-37_02937_03698/on_traffic_light_intersection/abce4c58896057ca/sledge_raw.gz,static_objects,native_cache_directory,95,35,30,60,5,30,5,31.79216957092285,33.43008041381836,1.6379108428955078
977a58c7adce5a80,on_traffic_light_intersection,2021.06.09.14.58.55_veh-35_00193_01084,2021.06.09.14.58.55_veh-35_00193_01084/on_traffic_light_intersection/977a58c7adce5a80/sledge_raw.gz,vehicles,native_cache_directory,28,7,7,21,0,50,-43,35.75574493408203,,
977a58c7adce5a80,on_traffic_light_intersection,2021.06.09.14.58.55_veh-35_00193_01084,2021.06.09.14.58.55_veh-35_00193_01084/on_traffic_light_intersection/977a58c7adce5a80/sledge_raw.gz,pedestrians,native_cache_directory,107,16,16,91,0,20,-4,31.279996871948242,,
977a58c7adce5a80,on_traffic_light_intersection,2021.06.09.14.58.55_veh-35_00193_01084,2021.06.09.14.58.55_veh-35_00193_01084/on_traffic_light_intersection/977a58c7adce5a80/sledge_raw.gz,static_objects,native_cache_directory,192,73,30,119,43,30,43,17.245512008666992,17.251482009887695,0.005970001220703125
707b080f4cda5c64,on_traffic_light_intersection,2021.09.14.19.35.02_veh-39_00967_01165,2021.09.14.19.35.02_veh-39_00967_01165/on_traffic_light_intersection/707b080f4cda5c64/sledge_raw.gz,vehicles,native_cache_directory,19,10,10,9,0,50,-40,38.1479377746582,,
707b080f4cda5c64,on_traffic_light_intersection,2021.09.14.19.35.02_veh-39_00967_01165,2021.09.14.19.35.02_veh-39_00967_01165/on_traffic_light_intersection/707b080f4cda5c64/sledge_raw.gz,pedestrians,native_cache_directory,23,12,12,11,0,20,-8,38.20621109008789,,
707b080f4cda5c64,on_traffic_light_intersection,2021.09.14.19.35.02_veh-39_00967_01165,2021.09.14.19.35.02_veh-39_00967_01165/on_traffic_light_intersection/707b080f4cda5c64/sledge_raw.gz,static_objects,native_cache_directory,17,16,16,1,0,30,-14,36.907230377197266,,
af3f59ceeb2f5d03,traversing_intersection,2021.05.24.12.22.13_veh-47_00245_00582,2021.05.24.12.22.13_veh-47_00245_00582/traversing_intersection/af3f59ceeb2f5d03/sledge_raw.gz,vehicles,native_cache_directory,23,6,6,17,0,50,-44,40.763675689697266,,
af3f59ceeb2f5d03,traversing_intersection,2021.05.24.12.22.13_veh-47_00245_00582,2021.05.24.12.22.13_veh-47_00245_00582/traversing_intersection/af3f59ceeb2f5d03/sledge_raw.gz,pedestrians,native_cache_directory,34,15,15,19,0,20,-5,31.36890983581543,,
af3f59ceeb2f5d03,traversing_intersection,2021.05.24.12.22.13_veh-47_00245_00582,2021.05.24.12.22.13_veh-47_00245_00582/traversing_intersection/af3f59ceeb2f5d03/sledge_raw.gz,static_objects,native_cache_directory,61,37,30,24,7,30,7,29.25052833557129,30.14899253845215,0.8984642028808594
1d96f1edb5a45abb,traversing_intersection,2021.06.17.18.56.24_veh-26_00296_00627,2021.06.17.18.56.24_veh-26_00296_00627/traversing_intersection/1d96f1edb5a45abb/sledge_raw.gz,vehicles,native_cache_directory,26,9,9,17,0,50,-41,33.11094284057617,,
1d96f1edb5a45abb,traversing_intersection,2021.06.17.18.56.24_veh-26_00296_00627,2021.06.17.18.56.24_veh-26_00296_00627/traversing_intersection/1d96f1edb5a45abb/sledge_raw.gz,pedestrians,native_cache_directory,24,19,19,5,0,20,-1,35.0691032409668,,
1d96f1edb5a45abb,traversing_intersection,2021.06.17.18.56.24_veh-26_00296_00627,2021.06.17.18.56.24_veh-26_00296_00627/traversing_intersection/1d96f1edb5a45abb/sledge_raw.gz,static_objects,native_cache_directory,27,22,22,5,0,30,-8,31.592222213745117,,
75b16397ee2b5545,traversing_intersection,2021.09.27.07.05.30_veh-50_01138_01402,2021.09.27.07.05.30_veh-50_01138_01402/traversing_intersection/75b16397ee2b5545/sledge_raw.gz,vehicles,native_cache_directory,5,2,2,3,0,50,-48,31.324962615966797,,
75b16397ee2b5545,traversing_intersection,2021.09.27.07.05.30_veh-50_01138_01402,2021.09.27.07.05.30_veh-50_01138_01402/traversing_intersection/75b16397ee2b5545/sledge_raw.gz,pedestrians,native_cache_directory,5,5,5,0,0,20,-15,29.69527244567871,,
75b16397ee2b5545,traversing_intersection,2021.09.27.07.05.30_veh-50_01138_01402,2021.09.27.07.05.30_veh-50_01138_01402/traversing_intersection/75b16397ee2b5545/sledge_raw.gz,static_objects,native_cache_directory,11,9,9,2,0,30,-21,29.026968002319336,,
ecc290a40e565d76,traversing_intersection,2021.09.28.08.27.17_veh-52_00016_00427,2021.09.28.08.27.17_veh-52_00016_00427/traversing_intersection/ecc290a40e565d76/sledge_raw.gz,vehicles,native_cache_directory,3,1,1,2,0,50,-49,25.61879539489746,,
ecc290a40e565d76,traversing_intersection,2021.09.28.08.27.17_veh-52_00016_00427,2021.09.28.08.27.17_veh-52_00016_00427/traversing_intersection/ecc290a40e565d76/sledge_raw.gz,pedestrians,native_cache_directory,1,0,0,1,0,20,-20,,,
ecc290a40e565d76,traversing_intersection,2021.09.28.08.27.17_veh-52_00016_00427,2021.09.28.08.27.17_veh-52_00016_00427/traversing_intersection/ecc290a40e565d76/sledge_raw.gz,static_objects,native_cache_directory,2,2,2,0,0,30,-28,26.74737548828125,,
5a2099cd1cc75bd3,traversing_intersection,2021.05.26.19.37.19_veh-25_02161_02306,2021.05.26.19.37.19_veh-25_02161_02306/traversing_intersection/5a2099cd1cc75bd3/sledge_raw.gz,vehicles,native_cache_directory,11,4,4,7,0,50,-46,33.644371032714844,,
5a2099cd1cc75bd3,traversing_intersection,2021.05.26.19.37.19_veh-25_02161_02306,2021.05.26.19.37.19_veh-25_02161_02306/traversing_intersection/5a2099cd1cc75bd3/sledge_raw.gz,pedestrians,native_cache_directory,50,25,20,25,5,20,5,23.514957427978516,27.182085037231445,3.6671276092529297
5a2099cd1cc75bd3,traversing_intersection,2021.05.26.19.37.19_veh-25_02161_02306,2021.05.26.19.37.19_veh-25_02161_02306/traversing_intersection/5a2099cd1cc75bd3/sledge_raw.gz,static_objects,native_cache_directory,98,22,22,76,0,30,-8,32.587074279785156,,
ab44557b08455d2e,traversing_intersection,2021.06.14.17.26.26_veh-38_00104_00944,2021.06.14.17.26.26_veh-38_00104_00944/traversing_intersection/ab44557b08455d2e/sledge_raw.gz,vehicles,native_cache_directory,7,3,3,4,0,50,-47,33.76464080810547,,
ab44557b08455d2e,traversing_intersection,2021.06.14.17.26.26_veh-38_00104_00944,2021.06.14.17.26.26_veh-38_00104_00944/traversing_intersection/ab44557b08455d2e/sledge_raw.gz,pedestrians,native_cache_directory,0,0,0,0,0,20,-20,,,
ab44557b08455d2e,traversing_intersection,2021.06.14.17.26.26_veh-38_00104_00944,2021.06.14.17.26.26_veh-38_00104_00944/traversing_intersection/ab44557b08455d2e/sledge_raw.gz,static_objects,native_cache_directory,185,15,15,170,0,30,-15,32.56258010864258,,
aad1636d171c58e3,traversing_intersection,2021.05.12.23.36.44_veh-35_01133_01535,2021.05.12.23.36.44_veh-35_01133_01535/traversing_intersection/aad1636d171c58e3/sledge_raw.gz,vehicles,native_cache_directory,33,13,13,20,0,50,-37,40.29348373413086,,
aad1636d171c58e3,traversing_intersection,2021.05.12.23.36.44_veh-35_01133_01535,2021.05.12.23.36.44_veh-35_01133_01535/traversing_intersection/aad1636d171c58e3/sledge_raw.gz,pedestrians,native_cache_directory,61,37,20,24,17,20,17,27.630067825317383,28.597064971923828,0.9669971466064453
aad1636d171c58e3,traversing_intersection,2021.05.12.23.36.44_veh-35_01133_01535,2021.05.12.23.36.44_veh-35_01133_01535/traversing_intersection/aad1636d171c58e3/sledge_raw.gz,static_objects,native_cache_directory,64,37,30,27,7,30,7,26.91102409362793,27.67654800415039,0.7655239105224609
988396cb57e15de9,traversing_intersection,2021.06.04.17.09.53_veh-47_00005_00483,2021.06.04.17.09.53_veh-47_00005_00483/traversing_intersection/988396cb57e15de9/sledge_raw.gz,vehicles,native_cache_directory,24,10,10,14,0,50,-40,44.71080017089844,,
988396cb57e15de9,traversing_intersection,2021.06.04.17.09.53_veh-47_00005_00483,2021.06.04.17.09.53_veh-47_00005_00483/traversing_intersection/988396cb57e15de9/sledge_raw.gz,pedestrians,native_cache_directory,0,0,0,0,0,20,-20,,,
988396cb57e15de9,traversing_intersection,2021.06.04.17.09.53_veh-47_00005_00483,2021.06.04.17.09.53_veh-47_00005_00483/traversing_intersection/988396cb57e15de9/sledge_raw.gz,static_objects,native_cache_directory,147,19,19,128,0,30,-11,32.76732635498047,,
bcb673b8a44253de,traversing_intersection,2021.07.09.20.26.06_veh-35_03314_03877,2021.07.09.20.26.06_veh-35_03314_03877/traversing_intersection/bcb673b8a44253de/sledge_raw.gz,vehicles,native_cache_directory,23,6,6,17,0,50,-44,39.859989166259766,,
bcb673b8a44253de,traversing_intersection,2021.07.09.20.26.06_veh-35_03314_03877,2021.07.09.20.26.06_veh-35_03314_03877/traversing_intersection/bcb673b8a44253de/sledge_raw.gz,pedestrians,native_cache_directory,2,0,0,2,0,20,-20,,,
bcb673b8a44253de,traversing_intersection,2021.07.09.20.26.06_veh-35_03314_03877,2021.07.09.20.26.06_veh-35_03314_03877/traversing_intersection/bcb673b8a44253de/sledge_raw.gz,static_objects,native_cache_directory,167,55,30,112,25,30,25,17.72977638244629,18.803869247436523,1.0740928649902344
abe8ef014edc582d,traversing_intersection,2021.05.21.12.42.04_veh-35_00098_00531,2021.05.21.12.42.04_veh-35_00098_00531/traversing_intersection/abe8ef014edc582d/sledge_raw.gz,vehicles,native_cache_directory,21,6,6,15,0,50,-44,24.517650604248047,,
abe8ef014edc582d,traversing_intersection,2021.05.21.12.42.04_veh-35_00098_00531,2021.05.21.12.42.04_veh-35_00098_00531/traversing_intersection/abe8ef014edc582d/sledge_raw.gz,pedestrians,native_cache_directory,42,33,20,9,13,20,13,16.949508666992188,17.7014217376709,0.7519130706787109
abe8ef014edc582d,traversing_intersection,2021.05.21.12.42.04_veh-35_00098_00531,2021.05.21.12.42.04_veh-35_00098_00531/traversing_intersection/abe8ef014edc582d/sledge_raw.gz,static_objects,native_cache_directory,38,17,17,21,0,30,-13,19.065486907958984,,
ad2de79d854756d3,traversing_intersection,2021.06.04.18.31.53_veh-38_01979_02225,2021.06.04.18.31.53_veh-38_01979_02225/traversing_intersection/ad2de79d854756d3/sledge_raw.gz,vehicles,native_cache_directory,20,11,11,9,0,50,-39,37.81196594238281,,
ad2de79d854756d3,traversing_intersection,2021.06.04.18.31.53_veh-38_01979_02225,2021.06.04.18.31.53_veh-38_01979_02225/traversing_intersection/ad2de79d854756d3/sledge_raw.gz,pedestrians,native_cache_directory,5,1,1,4,0,20,-19,14.264549255371094,,
ad2de79d854756d3,traversing_intersection,2021.06.04.18.31.53_veh-38_01979_02225,2021.06.04.18.31.53_veh-38_01979_02225/traversing_intersection/ad2de79d854756d3/sledge_raw.gz,static_objects,native_cache_directory,160,54,30,106,24,30,24,17.628400802612305,18.84323501586914,1.214834213256836
7d73c78421ac5d77,traversing_intersection,2021.06.23.17.31.36_veh-16_02150_02774,2021.06.23.17.31.36_veh-16_02150_02774/traversing_intersection/7d73c78421ac5d77/sledge_raw.gz,vehicles,native_cache_directory,15,7,7,8,0,50,-43,29.738143920898438,,
7d73c78421ac5d77,traversing_intersection,2021.06.23.17.31.36_veh-16_02150_02774,2021.06.23.17.31.36_veh-16_02150_02774/traversing_intersection/7d73c78421ac5d77/sledge_raw.gz,pedestrians,native_cache_directory,66,27,20,39,7,20,7,31.90965461730957,31.920522689819336,0.010868072509765625
7d73c78421ac5d77,traversing_intersection,2021.06.23.17.31.36_veh-16_02150_02774,2021.06.23.17.31.36_veh-16_02150_02774/traversing_intersection/7d73c78421ac5d77/sledge_raw.gz,static_objects,native_cache_directory,148,38,30,110,8,30,8,24.093353271484375,24.76279640197754,0.6694431304931641
91a2d48accf1551a,traversing_intersection,2021.08.27.16.46.47_veh-45_01810_02137,2021.08.27.16.46.47_veh-45_01810_02137/traversing_intersection/91a2d48accf1551a/sledge_raw.gz,vehicles,native_cache_directory,0,0,0,0,0,50,-50,,,
91a2d48accf1551a,traversing_intersection,2021.08.27.16.46.47_veh-45_01810_02137,2021.08.27.16.46.47_veh-45_01810_02137/traversing_intersection/91a2d48accf1551a/sledge_raw.gz,pedestrians,native_cache_directory,0,0,0,0,0,20,-20,,,
91a2d48accf1551a,traversing_intersection,2021.08.27.16.46.47_veh-45_01810_02137,2021.08.27.16.46.47_veh-45_01810_02137/traversing_intersection/91a2d48accf1551a/sledge_raw.gz,static_objects,native_cache_directory,10,9,9,1,0,30,-21,21.2403621673584,,
a47f3e4b19ef50c8,traversing_intersection,2021.09.13.14.16.34_veh-28_00363_00529,2021.09.13.14.16.34_veh-28_00363_00529/traversing_intersection/a47f3e4b19ef50c8/sledge_raw.gz,vehicles,native_cache_directory,3,0,0,3,0,50,-50,,,
a47f3e4b19ef50c8,traversing_intersection,2021.09.13.14.16.34_veh-28_00363_00529,2021.09.13.14.16.34_veh-28_00363_00529/traversing_intersection/a47f3e4b19ef50c8/sledge_raw.gz,pedestrians,native_cache_directory,5,3,3,2,0,20,-17,30.28122901916504,,
a47f3e4b19ef50c8,traversing_intersection,2021.09.13.14.16.34_veh-28_00363_00529,2021.09.13.14.16.34_veh-28_00363_00529/traversing_intersection/a47f3e4b19ef50c8/sledge_raw.gz,static_objects,native_cache_directory,15,7,7,8,0,30,-23,22.51030731201172,,
f26cecd2ad2e55a3,traversing_intersection,2021.08.30.07.38.06_veh-49_01051_01331,2021.08.30.07.38.06_veh-49_01051_01331/traversing_intersection/f26cecd2ad2e55a3/sledge_raw.gz,vehicles,native_cache_directory,2,0,0,2,0,50,-50,,,
f26cecd2ad2e55a3,traversing_intersection,2021.08.30.07.38.06_veh-49_01051_01331,2021.08.30.07.38.06_veh-49_01051_01331/traversing_intersection/f26cecd2ad2e55a3/sledge_raw.gz,pedestrians,native_cache_directory,1,0,0,1,0,20,-20,,,
f26cecd2ad2e55a3,traversing_intersection,2021.08.30.07.38.06_veh-49_01051_01331,2021.08.30.07.38.06_veh-49_01051_01331/traversing_intersection/f26cecd2ad2e55a3/sledge_raw.gz,static_objects,native_cache_directory,0,0,0,0,0,30,-30,,,
33693d9f06b15734,traversing_intersection,2021.06.08.14.14.51_veh-35_04291_04586,2021.06.08.14.14.51_veh-35_04291_04586/traversing_intersection/33693d9f06b15734/sledge_raw.gz,vehicles,native_cache_directory,8,0,0,8,0,50,-50,,,
33693d9f06b15734,traversing_intersection,2021.06.08.14.14.51_veh-35_04291_04586,2021.06.08.14.14.51_veh-35_04291_04586/traversing_intersection/33693d9f06b15734/sledge_raw.gz,pedestrians,native_cache_directory,6,2,2,4,0,20,-18,31.7741641998291,,
33693d9f06b15734,traversing_intersection,2021.06.08.14.14.51_veh-35_04291_04586,2021.06.08.14.14.51_veh-35_04291_04586/traversing_intersection/33693d9f06b15734/sledge_raw.gz,static_objects,native_cache_directory,33,7,7,26,0,30,-23,33.263633728027344,,
575d1c58f2315f50,traversing_intersection,2021.05.28.14.50.57_veh-12_03144_03330,2021.05.28.14.50.57_veh-12_03144_03330/traversing_intersection/575d1c58f2315f50/sledge_raw.gz,vehicles,native_cache_directory,37,18,18,19,0,50,-32,41.27173614501953,,
